Subcluster_id,Q-score,No_of_motifs
1964,0.10993405712485123,5
1545,0.10988305336402335,9
2140,0.10980228665900785,6
1192,0.10969325482588382,10
1921,0.10954456794301305,5
238,0.10939012373104776,10
757,0.10937293086785055,8
2041,0.10930818006686535,5
1498,0.10928468029363746,7
1412,0.10918434159548468,9
170,0.10914172399159872,6
464,0.10898845796385914,13
1492,0.10856506610795048,11
2158,0.10843980295836436,5
2075,0.1084220943603575,7
950,0.10834872881652077,9
1197,0.10829469064242583,5
1989,0.10828350453889014,4
171,0.10824508195769791,6
1945,0.1081424574134584,9
810,0.10786418334574159,4
1588,0.10784247782041048,9
1143,0.10782514381130755,3
1869,0.1077324320092235,14
499,0.10732897293909605,8
925,0.10722059521642503,5
1122,0.10716848313090367,6
909,0.10708546830909,2
1718,0.10689498411373348,8
1843,0.10683991933298445,5
2164,0.1067950943751093,4
550,0.10676234964215872,11
993,0.1067201809999909,4
105,0.10654286307492078,8
322,0.10612690523542812,13
1713,0.10544285478849577,3
1661,0.10520503534896058,5
2199,0.10498353225253024,4
1542,0.1049026522577464,15
663,0.10475616148369249,4
1980,0.10450231769563689,8
2094,0.10445569348065634,13
904,0.10423988148891898,5
34,0.10389668481340869,11
1082,0.10385142930734403,10
1019,0.10383210937446222,12
1582,0.10379817110475931,8
1981,0.10351751278098886,9
1587,0.1034571847543359,3
405,0.10338400974535394,12
289,0.10294754083812951,9
1456,0.10289352145773452,5
1644,0.10284815361270161,9
910,0.10253342225234639,13
2241,0.10252236735909176,11
672,0.1023099354517484,4
1315,0.10218370513274734,18
552,0.10213977798815518,10
2369,0.10188638759196077,12
350,0.10188437454977507,4
759,0.10161159422735283,3
623,0.10150643911911841,2
2267,0.10141655580774472,6
2081,0.10130297713126073,5
2138,0.10126993335183306,12
886,0.10120886269476476,8
2061,0.10066980388477743,5
2172,0.10048423708707657,3
243,0.10045645370047177,6
2238,0.10033413367956309,7
2268,0.10029463169850188,7
463,0.10010747802023912,9
1628,0.09998419777848747,6
386,0.09996331041689183,7
1253,0.09990837776485068,5
1260,0.09979031326455064,6
2264,0.09929846512540741,4
1535,0.09920699297106567,13
20,0.09914664408810084,6
2189,0.09900644091036662,16
1445,0.09883189077388183,8
2092,0.09880377987031119,5
347,0.0986084360927632,9
165,0.09821878829306273,10
2056,0.09819985042506843,3
1320,0.09812227209971539,13
2334,0.09806984387766438,5
1301,0.09794832822752168,7
302,0.09791576225339718,5
1741,0.09783899952222042,9
1620,0.09750712270252233,3
1488,0.09747753469558676,14
1424,0.09733385038023248,17
597,0.0973141979775348,12
1757,0.0972280904668287,7
573,0.09711517251673715,7
1113,0.09707944585728318,10
2333,0.09663582507759363,3
1773,0.09633956004509142,8
1450,0.09575191549590703,9
1439,0.0956656111566998,9
949,0.09561778185030771,9
1442,0.09559741067256933,8
1085,0.09542228068273789,11
1721,0.09522998837496849,4
1653,0.095220786369727,10
1831,0.0949683079157837,11
1261,0.09495603727346479,12
345,0.09489092690321457,14
400,0.09487021777188652,10
109,0.09476877173752546,11
1000,0.09473305004559338,3
1014,0.09467122654679619,9
1636,0.09461249520425988,12
1208,0.0945926009676202,17
1460,0.094566548312657,5
1230,0.09437254339657891,13
1550,0.09437148124714974,7
1357,0.09418352325589298,5
1736,0.0938695612370999,7
1755,0.09380711195740676,8
1156,0.09370559758687022,4
1024,0.0936813393766813,9
832,0.09360067106988801,10
1422,0.09326911477638483,9
1167,0.09289311657348398,5
364,0.09277767390202245,10
1956,0.09239581503586354,18
1485,0.09226653940303461,13
97,0.09211820467339753,5
968,0.09186349109992184,8
33,0.09183800402033197,8
149,0.0915944827095175,9
812,0.09140274270111523,3
693,0.09125317630706536,9
1011,0.09065504460730436,6
960,0.09063245571490669,9
1126,0.0905256326070717,5
1766,0.09051978961188364,13
614,0.09038867315237278,7
1577,0.0900466476773443,10
2248,0.09002359209555527,5
1390,0.08936829551878901,11
132,0.0893526142880002,5
234,0.08894464456768869,6
1624,0.08870874344637578,4
2382,0.08864527545696427,3
396,0.0885284989243747,12
1965,0.08822705148499647,9
94,0.08813532543906812,11
941,0.08811012014444353,4
934,0.088068520034277,7
743,0.08803644832657707,9
2378,0.08785978895151696,12
517,0.08723497076701855,18
1914,0.08691680661389285,8
955,0.08679478743406345,7
1378,0.08675949161685173,11
119,0.08658680069135417,6
1699,0.08618578216796827,9
2282,0.08596283621295095,14
2337,0.0855359580787417,6
1271,0.08550347547278905,7
1711,0.08486938106446074,5
501,0.08483446750678136,6
2136,0.08473331446324754,4
376,0.0846554284031895,5
89,0.08459853260821312,14
2012,0.08414167121587841,6
1283,0.08407832131349448,16
1008,0.08394048814147961,6
1929,0.08384611855703492,7
838,0.08339284051534397,10
491,0.08324848937633489,11
1932,0.08319929673554402,12
2103,0.08300858608391878,11
1872,0.0829953942012869,9
776,0.0828813556197467,4
1859,0.08286227592223466,7
808,0.0824665597722592,5
91,0.0815923422123635,10
1724,0.08147939063039475,8
57,0.08113177568424738,12
201,0.08106209413455555,11
125,0.08104391552621819,15
2074,0.0807739231750792,7
1753,0.0804548906949171,12
1506,0.08044637637397611,5
1490,0.0802306027765149,3
1233,0.08022178412417295,3
340,0.08021594439107227,10
2093,0.07961039742583013,11
1266,0.0796075314454648,4
268,0.07902990609349185,9
1077,0.07823150198539972,6
1002,0.07822957414306106,13
1565,0.07792081301253623,9
664,0.07783828058375253,16
1602,0.07661770247155784,4
293,0.07660699367007884,6
177,0.07657715703701738,9
1041,0.07615806973422193,5
2263,0.07598273000388273,6
1593,0.07596032971436517,4
2188,0.075727978254707,9
1561,0.07540517164633617,5
1683,0.07509521318179513,4
1566,0.07469880844872111,10
607,0.07441546857217138,2
1928,0.07438843890052621,6
432,0.07434387718995311,10
1410,0.07426903316199165,9
1837,0.07327479370618437,11
561,0.07206403576584698,7
1317,0.07197549545635512,7
1723,0.0716744970322131,6
2295,0.0713003878148024,6
283,0.0710929740756634,12
566,0.07035083860147419,3
1991,0.06944042385269097,7
2109,0.06929232971111607,3
2037,0.06921102541902013,8
485,0.0688410984664484,2
543,0.06870224791607807,5
35,0.06835735618864613,4
24,0.0681349898956731,6
969,0.0680758137049076,8
2257,0.06742466913071647,2
168,0.06712980986640579,17
483,0.06679415439732048,21
1275,0.06626342859023274,6
112,0.06620833477792214,16
416,0.06601331989352935,3
1527,0.06556945966563611,5
1420,0.06498796614873756,6
152,0.06394607063176418,7
50,0.06365387408904163,4
1990,0.06299678623413804,5
1935,0.06208799661596415,7
2204,0.06207697810333544,6
1779,0.061971557505942965,7
40,0.06173870688867922,7
242,0.061686501653162105,4
1915,0.060653780998896754,5
2201,0.060203369450198836,7
2209,0.059105460404942425,5
917,0.05782261505464592,9
2026,0.05721168290661819,8
1906,0.05694902852175003,4
1942,0.05692834379852923,8
2235,0.056832082391364516,8
2160,0.05643802894544718,8
1305,0.05595817141566174,3
44,0.05586793461837125,4
1102,0.05569599673067608,6
26,0.053395961685405086,6
2019,0.05324413776537507,9
1938,0.053100718498845866,4
142,0.05159145242370694,5
1897,0.051348605901367424,3
1849,0.050620077164076765,6
1514,0.050457393407810525,8
852,0.04964473977230498,4
2177,0.04921579805185173,4
1682,0.04896478697391481,7
43,0.048734394039008894,10
574,0.04742676621226752,8
2119,0.047104215893343834,4
995,0.046989620857046104,6
1277,0.04646771979511566,5
1650,0.04375700963763693,2
889,0.042883548157902684,4
2144,0.04049353920330581,5
590,0.03611905482116666,2
1455,0.0327984874961607,3
1543,0.03194346759076039,10
957,0.026686976983325547,2
2348,0.026634128704220765,4
669,0.024003918049155748,20
2124,0.022595365801064596,2
1936,0.019837076666791003,4
1236,0.01980511677024372,2
1643,0.01645383132721147,8
21,0.015882036941575278,6
151,0.009955829243138536,9
200,0.00989049230347325,4
2372,-0.004548562155060019,15
2150,-0.007136306104014729,5
545,-0.007721280137071823,3
872,-0.008211950187915582,4
489,-0.018746470127866163,2
1489,-0.02846915105074692,6
382,-0.053027930537060335,13
1170,-0.056807037056651355,8
492,-0.06594484449063798,8
1487,-0.07241858863187525,7
173,-0.07480928675568009,8
1569,-0.1232689293722478,6
176,-0.1502961706151081,5
887,-0.1623406081234571,7
1671,-0.17160115453825223,8
2262,-0.20934234383279507,8
1637,-0.35831246602728956,6
849,-0.4272641320237488,5
1347,-0.42900076482206784,5
830,-0.4901624625401083,3
1922,-0.4908820223305862,3
1433,-0.49112723955258286,4
1740,-0.4915805645450487,4
531,-0.49163539533054823,4
848,-0.491693131016658,9
1346,-0.4917633249650808,5
1902,-0.49195278992765545,11
1018,-0.492282880538532,5
1528,-0.49260809379734005,4
1248,-0.4926724116757802,5
1651,-0.4927389651749875,5
831,-0.4929324622537649,5
14,-0.49318385290877975,7
1923,-0.49334241895899883,2
1652,-0.49340373882203636,2
1903,-0.49341996352787343,6
530,-0.49384232944911877,8
562,-0.493904342615167,6
1434,-0.49484879464352327,3
1115,-0.4954455166300873,2
1080,-0.4958054940725483,5
1114,-0.5009546444529595,7
455,-0.5233989332169346,12
